epoch,train_loss,val_loss,val_roc_auc_score
1,1.3711308870050642,0.4954312741756439,0.789985475746557
2,1.3046783684265046,0.4968021810054779,0.8139453434831425
3,1.3579620872698133,0.5141200423240662,0.8224023733248178
4,1.2607585239031958,0.4660133421421051,0.8238238960022249
5,1.2551745445955367,0.4416322112083435,0.8325642002904851
6,1.2367364120861841,0.42960965633392334,0.8278051895878614
7,1.2264603920399197,0.4263036847114563,0.8320388549531824
8,1.2257803354471448,0.4006395637989044,0.8376940429959105
9,1.2166874602673545,0.42562323808670044,0.8320337045086992
10,1.2584305400886233,0.4240129888057709,0.8310293678344441
11,1.1987112176323693,0.4183610677719116,0.836839069211673
12,1.1889814136047212,0.3971162736415863,0.8338775636337417
13,1.1832110276297918,0.3900873064994812,0.8257810649059014
14,1.1815498778744349,0.41435709595680237,0.8375395296614098
15,1.1486753433469743,0.3938646614551544,0.8368699718785731
16,1.1466385204167593,0.3910205066204071,0.8306018809423252
17,1.2018630310656533,0.41012391448020935,0.8241329226712265
18,1.1616042353331097,0.3959517478942871,0.829808712491888
